date,Usage_kWh,Lagging_Current_Reactive_Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2_tCO2_,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,DateTime,Temperature_C,Humidity_Pct
18/12/2018 08:45,66.42,47.45,0.0,0.03,81.37,100.0,2018-12-18T08:45:00.0,-11.5,80.3
18/12/2018 09:00,81.4,43.38,0.0,0.04,88.25,100.0,2018-12-18T09:00:00.0,-8.6,78.6
18/12/2018 09:15,66.28,30.28,0.0,0.03,90.96,100.0,2018-12-18T09:15:00.0,-9.9,77.7
18/12/2018 09:30,78.3,43.06,0.0,0.04,87.62,100.0,2018-12-18T09:30:00.0,-11.2,78.8
18/12/2018 09:45,77.72,40.14,0.0,0.04,88.85,100.0,2018-12-18T09:45:00.0,-8.3,77.0
18/12/2018 10:00,74.59,37.98,0.0,0.03,89.11,100.0,2018-12-18T10:00:00.0,-7.2,70.5
18/12/2018 10:15,63.04,28.3,0.0,0.03,91.23,100.0,2018-12-18T10:15:00.0,-8.6,80.4
18/12/2018 10:30,58.68,21.67,0.0,0.03,93.81,100.0,2018-12-18T10:30:00.0,-6.8,78.5
18/12/2018 10:45,62.96,27.9,0.0,0.03,91.43,100.0,2018-12-18T10:45:00.0,-10.7,77.9
18/12/2018 11:00,68.36,28.69,0.0,0.03,92.21,100.0,2018-12-18T11:00:00.0,-10.4,81.1
18/12/2018 11:15,60.05,25.24,0.0,0.03,92.19,100.0,2018-12-18T11:15:00.0,-5.4,74.8
18/12/2018 11:30,58.82,22.97,0.0,0.03,93.15,100.0,2018-12-18T11:30:00.0,-8.1,75.8
18/12/2018 11:45,64.73,28.91,0.0,0.03,91.31,100.0,2018-12-18T11:45:00.0,-10.2,75.7
18/12/2018 12:00,67.54,30.82,0.4,0.03,90.98,100.0,2018-12-18T12:00:00.0,-8.4,71.6
18/12/2018 12:15,8.14,0.0,21.71,0.0,100.0,35.11,2018-12-18T12:15:00.0,-7.9,77.4
18/12/2018 12:30,8.64,0.0,21.38,0.0,100.0,37.47,2018-12-18T12:30:00.0,-9.4,75.0
18/12/2018 12:45,8.78,0.0,20.52,0.0,100.0,39.34,2018-12-18T12:45:00.0,-7.9,72.6
18/12/2018 13:00,9.4,0.0,20.52,0.0,100.0,41.65,2018-12-18T13:00:00.0,-14.0,74.1
18/12/2018 13:15,52.45,23.04,3.82,0.02,91.56,99.74,2018-12-18T13:15:00.0,-9.6,71.0
18/12/2018 13:30,67.46,35.03,0.0,0.03,88.75,100.0,2018-12-18T13:30:00.0,-7.5,70.8
18/12/2018 13:45,62.53,29.23,0.0,0.03,90.59,100.0,2018-12-18T13:45:00.0,-9.6,73.7
18/12/2018 14:00,62.46,30.67,0.0,0.03,89.76,100.0,2018-12-18T14:00:00.0,-8.8,73.5
18/12/2018 14:15,67.18,25.63,0.0,0.03,93.43,100.0,2018-12-18T14:15:00.0,-7.0,73.1
18/12/2018 14:30,113.51,44.86,0.0,0.05,93.0,100.0,2018-12-18T14:30:00.0,-6.5,73.8
18/12/2018 14:45,99.5,36.43,0.0,0.05,93.9,100.0,2018-12-18T14:45:00.0,-8.1,77.1
18/12/2018 15:00,68.0,23.11,0.0,0.03,94.68,100.0,2018-12-18T15:00:00.0,-11.0,68.6
18/12/2018 15:15,120.82,51.19,0.0,0.06,92.08,100.0,2018-12-18T15:15:00.0,-9.0,75.3
18/12/2018 15:30,79.45,32.51,0.0,0.04,92.55,100.0,2018-12-18T15:30:00.0,-7.7,68.7
18/12/2018 15:45,117.68,55.62,0.0,0.05,90.41,100.0,2018-12-18T15:45:00.0,-10.1,70.5
18/12/2018 16:00,114.08,49.86,0.0,0.05,91.63,100.0,2018-12-18T16:00:00.0,-8.4,73.4
18/12/2018 16:15,106.27,44.1,0.0,0.05,92.36,100.0,2018-12-18T16:15:00.0,-9.4,77.3
18/12/2018 16:30,93.28,45.29,0.0,0.04,89.96,100.0,2018-12-18T16:30:00.0,-8.6,74.9
18/12/2018 16:45,127.58,56.34,0.0,0.06,91.48,100.0,2018-12-18T16:45:00.0,-10.9,73.7
18/12/2018 17:00,94.61,41.83,0.0,0.04,91.46,100.0,2018-12-18T17:00:00.0,-9.4,70.3
18/12/2018 17:15,101.02,43.06,0.0,0.05,91.99,100.0,2018-12-18T17:15:00.0,-5.6,74.0
18/12/2018 17:30,112.14,43.74,0.0,0.05,93.16,100.0,2018-12-18T17:30:00.0,-7.4,68.2
18/12/2018 17:45,68.08,17.53,0.79,0.03,96.84,99.99,2018-12-18T17:45:00.0,-9.0,67.0
18/12/2018 18:00,15.95,0.0,9.4,0.01,100.0,86.15,2018-12-18T18:00:00.0,-7.8,75.1
18/12/2018 18:15,7.16,0.0,10.01,0.0,100.0,58.18,2018-12-18T18:15:00.0,-8.2,74.4
18/12/2018 18:30,5.58,0.0,14.9,0.0,100.0,35.07,2018-12-18T18:30:00.0,-11.4,75.2
18/12/2018 18:45,5.65,0.0,21.67,0.0,100.0,25.23,2018-12-18T18:45:00.0,-10.1,66.9
18/12/2018 19:00,5.0,0.0,21.64,0.0,100.0,22.51,2018-12-18T19:00:00.0,-10.3,73.5
18/12/2018 19:15,4.5,0.0,21.53,0.0,100.0,20.46,2018-12-18T19:15:00.0,-9.2,67.8
18/12/2018 19:30,4.39,0.0,21.56,0.0,100.0,19.95,2018-12-18T19:30:00.0,-9.0,73.3
18/12/2018 19:45,4.43,0.0,21.6,0.0,100.0,20.09,2018-12-18T19:45:00.0,-6.9,74.7
18/12/2018 20:00,4.39,0.0,21.78,0.0,100.0,19.76,2018-12-18T20:00:00.0,-9.0,75.3
18/12/2018 20:15,4.43,0.0,21.74,0.0,100.0,19.97,2018-12-18T20:15:00.0,-7.2,74.6
18/12/2018 20:30,4.36,0.0,21.85,0.0,100.0,19.57,2018-12-18T20:30:00.0,-7.5,78.3
18/12/2018 20:45,4.39,0.0,21.71,0.0,100.0,19.82,2018-12-18T20:45:00.0,-8.5,75.3
18/12/2018 21:00,4.43,0.0,21.53,0.0,100.0,20.15,2018-12-18T21:00:00.0,-11.3,76.4
18/12/2018 21:15,4.39,0.0,21.42,0.0,100.0,20.08,2018-12-18T21:15:00.0,-12.0,77.0
18/12/2018 21:30,4.46,0.0,21.6,0.0,100.0,20.22,2018-12-18T21:30:00.0,-10.4,74.6
18/12/2018 21:45,4.39,0.0,21.6,0.0,100.0,19.92,2018-12-18T21:45:00.0,-9.4,76.6
18/12/2018 22:00,4.39,0.0,21.31,0.0,100.0,20.18,2018-12-18T22:00:00.0,-11.5,77.6
18/12/2018 22:15,4.25,3.46,0.4,0.0,77.55,99.56,2018-12-18T22:15:00.0,-9.8,79.2
18/12/2018 22:30,5.18,3.74,0.0,0.0,81.08,100.0,2018-12-18T22:30:00.0,-8.0,77.9
18/12/2018 22:45,5.15,3.67,0.0,0.0,81.44,100.0,2018-12-18T22:45:00.0,-10.7,72.6
18/12/2018 23:00,4.14,3.64,0.04,0.0,75.1,100.0,2018-12-18T23:00:00.0,-11.5,82.6
18/12/2018 23:15,4.14,3.38,0.11,0.0,77.46,99.96,2018-12-18T23:15:00.0,-8.8,81.9
18/12/2018 23:30,4.14,3.06,0.29,0.0,80.42,99.76,2018-12-18T23:30:00.0,-14.0,82.8
18/12/2018 23:45,4.1,3.17,0.22,0.0,79.11,99.86,2018-12-18T23:45:00.0,-12.9,79.4
18/12/2018 00:00,4.14,3.2,0.22,0.0,79.12,99.86,2018-12-18T00:00:00.0,-9.5,80.5
19/12/2018 00:15,4.14,3.35,0.11,0.0,77.74,99.96,2018-12-19T00:15:00.0,-11.6,91.4
19/12/2018 00:30,4.14,3.42,0.11,0.0,77.1,99.96,2018-12-19T00:30:00.0,-13.4,87.3
19/12/2018 00:45,4.14,3.46,0.07,0.0,76.73,99.99,2018-12-19T00:45:00.0,-9.8,83.9
19/12/2018 01:00,4.21,3.49,0.04,0.0,76.99,100.0,2018-12-19T01:00:00.0,-14.5,91.6
19/12/2018 01:15,4.14,3.56,0.04,0.0,75.82,100.0,2018-12-19T01:15:00.0,-12.2,87.4
19/12/2018 01:30,4.14,3.46,0.07,0.0,76.73,99.99,2018-12-19T01:30:00.0,-12.7,79.8
19/12/2018 01:45,4.18,3.46,0.07,0.0,77.03,99.99,2018-12-19T01:45:00.0,-15.9,88.3
19/12/2018 02:00,4.18,3.38,0.11,0.0,77.76,99.97,2018-12-19T02:00:00.0,-15.2,84.5
19/12/2018 02:15,4.93,3.35,0.0,0.0,82.71,100.0,2018-12-19T02:15:00.0,-7.6,88.1
19/12/2018 02:30,5.26,3.42,0.04,0.0,83.84,100.0,2018-12-19T02:30:00.0,-16.7,90.9
19/12/2018 02:45,4.14,3.35,0.07,0.0,77.74,99.99,2018-12-19T02:45:00.0,-15.0,88.3
19/12/2018 03:00,4.14,3.42,0.11,0.0,77.1,99.96,2018-12-19T03:00:00.0,-13.5,85.6
19/12/2018 03:15,4.1,3.46,0.07,0.0,76.42,99.99,2018-12-19T03:15:00.0,-15.1,91.8
19/12/2018 03:30,4.25,3.6,0.04,0.0,76.3,100.0,2018-12-19T03:30:00.0,-11.2,93.8
19/12/2018 03:45,3.82,3.02,0.07,0.0,78.45,99.98,2018-12-19T03:45:00.0,-16.5,87.6
19/12/2018 04:00,3.49,2.41,0.07,0.0,82.29,99.98,2018-12-19T04:00:00.0,-12.5,88.5
19/12/2018 04:15,3.42,2.41,0.04,0.0,81.74,99.99,2018-12-19T04:15:00.0,-14.5,92.4
19/12/2018 04:30,3.42,2.48,0.04,0.0,80.96,99.99,2018-12-19T04:30:00.0,-11.8,83.8
19/12/2018 04:45,3.49,2.38,0.11,0.0,82.62,99.95,2018-12-19T04:45:00.0,-12.8,85.2
19/12/2018 05:00,3.38,2.3,0.11,0.0,82.67,99.95,2018-12-19T05:00:00.0,-13.3,87.7
19/12/2018 05:15,3.42,2.38,0.04,0.0,82.08,99.99,2018-12-19T05:15:00.0,-9.9,86.8
19/12/2018 05:30,3.38,2.3,0.11,0.0,82.67,99.95,2018-12-19T05:30:00.0,-16.3,86.2
19/12/2018 05:45,3.42,2.23,0.18,0.0,83.77,99.86,2018-12-19T05:45:00.0,-12.1,88.2
19/12/2018 06:00,3.42,2.2,0.25,0.0,84.1,99.73,2018-12-19T06:00:00.0,-10.1,85.4
19/12/2018 06:15,4.07,2.77,0.0,0.0,82.67,100.0,2018-12-19T06:15:00.0,-10.8,89.6
19/12/2018 06:30,4.18,2.92,0.0,0.0,81.98,100.0,2018-12-19T06:30:00.0,-11.6,86.4
19/12/2018 06:45,3.96,2.95,0.14,0.0,80.19,99.94,2018-12-19T06:45:00.0,-15.0,84.4
19/12/2018 07:00,4.1,3.13,0.14,0.0,79.49,99.94,2018-12-19T07:00:00.0,-14.1,89.9
19/12/2018 07:15,4.1,2.81,0.29,0.0,82.49,99.75,2018-12-19T07:15:00.0,-13.8,87.4
19/12/2018 07:30,4.07,2.84,0.29,0.0,82.01,99.75,2018-12-19T07:30:00.0,-7.0,87.7
19/12/2018 07:45,5.76,2.92,0.32,0.0,89.19,99.85,2018-12-19T07:45:00.0,-8.1,84.8
19/12/2018 08:00,6.23,2.66,0.5,0.0,91.97,99.68,2018-12-19T08:00:00.0,-12.0,80.2
19/12/2018 08:15,36.14,25.45,0.14,0.02,81.76,100.0,2018-12-19T08:15:00.0,-12.5,81.4
19/12/2018 08:30,70.81,51.95,0.0,0.03,80.63,100.0,2018-12-19T08:30:00.0,-12.8,89.7
19/12/2018 08:45,59.54,36.25,0.0,0.03,85.41,100.0,2018-12-19T08:45:00.0,-11.9,84.6
19/12/2018 09:00,63.86,23.51,0.0,0.03,93.84,100.0,2018-12-19T09:00:00.0,-12.1,80.8
19/12/2018 09:15,77.4,42.88,0.0,0.04,87.47,100.0,2018-12-19T09:15:00.0,-9.6,90.0
19/12/2018 09:30,65.23,32.65,0.0,0.03,89.42,100.0,2018-12-19T09:30:00.0,-9.1,82.7
19/12/2018 09:45,69.3,37.66,0.0,0.03,87.86,100.0,2018-12-19T09:45:00.0,-10.0,84.1
19/12/2018 10:00,61.13,26.89,0.0,0.03,91.54,100.0,2018-12-19T10:00:00.0,-10.1,83.9
19/12/2018 10:15,61.16,25.74,0.0,0.03,92.17,100.0,2018-12-19T10:15:00.0,-9.4,81.7
19/12/2018 10:30,70.42,31.46,0.0,0.03,91.3,100.0,2018-12-19T10:30:00.0,-8.7,79.5
19/12/2018 10:45,63.68,27.65,0.0,0.03,91.73,100.0,2018-12-19T10:45:00.0,-10.7,82.5
19/12/2018 11:00,83.09,43.96,0.0,0.04,88.39,100.0,2018-12-19T11:00:00.0,-10.8,82.9
19/12/2018 11:15,140.8,69.77,0.0,0.06,89.6,100.0,2018-12-19T11:15:00.0,-11.1,78.3
19/12/2018 11:30,110.88,47.02,0.0,0.05,92.06,100.0,2018-12-19T11:30:00.0,-9.3,82.2
19/12/2018 11:45,115.13,52.09,0.0,0.05,91.11,100.0,2018-12-19T11:45:00.0,-9.0,81.0
19/12/2018 12:00,101.99,48.56,0.0,0.05,90.29,100.0,2018-12-19T12:00:00.0,-9.5,82.5
19/12/2018 12:15,12.13,1.3,16.7,0.01,99.43,58.77,2018-12-19T12:15:00.0,-6.0,80.5
19/12/2018 12:30,6.66,0.0,21.06,0.0,100.0,30.15,2018-12-19T12:30:00.0,-13.7,85.0
19/12/2018 12:45,6.8,0.0,20.59,0.0,100.0,31.36,2018-12-19T12:45:00.0,-8.6,86.8
19/12/2018 13:00,6.98,0.0,20.52,0.0,100.0,32.2,2018-12-19T13:00:00.0,-7.9,84.0
19/12/2018 13:15,62.42,21.71,7.38,0.03,94.45,99.31,2018-12-19T13:15:00.0,-8.9,77.2
19/12/2018 13:30,116.46,53.03,0.0,0.05,91.01,100.0,2018-12-19T13:30:00.0,-8.1,79.4
19/12/2018 13:45,89.86,36.76,0.0,0.04,92.56,100.0,2018-12-19T13:45:00.0,-8.8,79.4
19/12/2018 14:00,98.03,51.37,0.0,0.04,88.58,100.0,2018-12-19T14:00:00.0,-10.9,82.7
19/12/2018 14:15,149.18,74.56,0.0,0.07,89.45,100.0,2018-12-19T14:15:00.0,-10.8,77.8
19/12/2018 14:30,116.64,48.85,0.0,0.05,92.24,100.0,2018-12-19T14:30:00.0,-8.9,79.3
19/12/2018 14:45,105.48,45.58,0.0,0.05,91.8,100.0,2018-12-19T14:45:00.0,-6.8,79.9
19/12/2018 15:00,145.22,70.67,0.0,0.07,89.92,100.0,2018-12-19T15:00:00.0,-11.1,75.3
19/12/2018 15:15,101.38,39.92,0.0,0.05,93.05,100.0,2018-12-19T15:15:00.0,-8.9,79.0
19/12/2018 15:30,130.46,60.23,0.0,0.06,90.79,100.0,2018-12-19T15:30:00.0,-8.5,75.5
19/12/2018 15:45,115.24,50.98,0.0,0.05,91.45,100.0,2018-12-19T15:45:00.0,-11.8,76.6
19/12/2018 16:00,125.21,58.43,0.0,0.06,90.62,100.0,2018-12-19T16:00:00.0,-11.8,76.3
19/12/2018 16:15,133.56,64.4,0.0,0.06,90.08,100.0,2018-12-19T16:15:00.0,-10.6,74.6
19/12/2018 16:30,81.65,40.18,0.0,0.04,89.72,100.0,2018-12-19T16:30:00.0,-11.4,72.8
19/12/2018 16:45,62.68,31.07,0.0,0.03,89.6,100.0,2018-12-19T16:45:00.0,-12.1,79.7
19/12/2018 17:00,125.5,50.69,0.0,0.06,92.72,100.0,2018-12-19T17:00:00.0,-11.4,81.2
19/12/2018 17:15,68.0,16.88,0.0,0.03,97.05,100.0,2018-12-19T17:15:00.0,-12.2,79.0
19/12/2018 17:30,40.5,4.21,0.83,0.02,99.46,99.98,2018-12-19T17:30:00.0,-9.0,77.5
19/12/2018 17:45,31.68,0.04,4.39,0.01,100.0,99.05,2018-12-19T17:45:00.0,-9.4,76.8
19/12/2018 18:00,26.82,1.73,4.21,0.01,99.79,98.79,2018-12-19T18:00:00.0,-9.2,79.5
19/12/2018 18:15,5.98,0.0,11.74,0.0,100.0,45.39,2018-12-19T18:15:00.0,-10.0,82.9
19/12/2018 18:30,5.47,0.0,15.08,0.0,100.0,34.1,2018-12-19T18:30:00.0,-7.7,74.3
19/12/2018 18:45,5.54,0.0,22.21,0.0,100.0,24.2,2018-12-19T18:45:00.0,-7.2,79.2
19/12/2018 19:00,5.44,0.0,22.21,0.0,100.0,23.79,2018-12-19T19:00:00.0,-8.7,79.7
19/12/2018 19:15,5.47,0.0,22.14,0.0,100.0,23.99,2018-12-19T19:15:00.0,-11.4,85.8
19/12/2018 19:30,5.47,0.0,22.21,0.0,100.0,23.91,2018-12-19T19:30:00.0,-8.9,80.4
19/12/2018 19:45,5.4,0.0,22.28,0.0,100.0,23.56,2018-12-19T19:45:00.0,-8.5,81.0
19/12/2018 20:00,5.33,0.0,22.36,0.0,100.0,23.19,2018-12-19T20:00:00.0,-12.0,74.7
19/12/2018 20:15,5.36,0.0,22.25,0.0,100.0,23.42,2018-12-19T20:15:00.0,-15.5,79.3
19/12/2018 20:30,5.33,0.0,22.32,0.0,100.0,23.23,2018-12-19T20:30:00.0,-10.5,82.6
19/12/2018 20:45,5.44,0.0,22.18,0.0,100.0,23.82,2018-12-19T20:45:00.0,-14.8,83.4
19/12/2018 21:00,5.4,0.0,22.21,0.0,100.0,23.63,2018-12-19T21:00:00.0,-12.5,86.1
19/12/2018 21:15,5.4,0.0,22.1,0.0,100.0,23.74,2018-12-19T21:15:00.0,-11.6,83.1
19/12/2018 21:30,5.04,0.0,21.96,0.0,100.0,22.37,2018-12-19T21:30:00.0,-11.2,80.0
19/12/2018 21:45,4.25,0.0,21.96,0.0,100.0,19.0,2018-12-19T21:45:00.0,-8.8,83.0
19/12/2018 22:00,4.39,0.0,21.38,0.0,100.0,20.11,2018-12-19T22:00:00.0,-11.0,84.6
19/12/2018 22:15,4.03,2.99,0.58,0.0,80.31,98.98,2018-12-19T22:15:00.0,-10.9,86.0
19/12/2018 22:30,4.03,2.99,0.32,0.0,80.31,99.69,2018-12-19T22:30:00.0,-13.5,89.0
19/12/2018 22:45,3.96,2.95,0.36,0.0,80.19,99.59,2018-12-19T22:45:00.0,-11.4,81.9
19/12/2018 23:00,4.07,2.84,0.36,0.0,82.01,99.61,2018-12-19T23:00:00.0,-12.8,86.6
19/12/2018 23:15,4.03,2.56,0.5,0.0,84.41,99.24,2018-12-19T23:15:00.0,-10.8,83.6
19/12/2018 23:30,3.92,2.3,0.61,0.0,86.25,98.81,2018-12-19T23:30:00.0,-13.2,82.8
19/12/2018 23:45,3.96,2.34,0.58,0.0,86.09,98.94,2018-12-19T23:45:00.0,-13.1,81.3
19/12/2018 00:00,3.92,2.45,0.54,0.0,84.8,99.06,2018-12-19T00:00:00.0,-13.5,86.8
20/12/2018 00:15,4.03,2.66,0.4,0.0,83.46,99.51,2018-12-20T00:15:00.0,-12.2,89.5
20/12/2018 00:30,4.03,2.77,0.36,0.0,82.41,99.6,2018-12-20T00:30:00.0,-13.1,82.1
20/12/2018 00:45,4.0,2.74,0.4,0.0,82.5,99.5,2018-12-20T00:45:00.0,-16.5,90.5
20/12/2018 01:00,4.0,2.77,0.4,0.0,82.21,99.5,2018-12-20T01:00:00.0,-15.7,87.4
20/12/2018 01:15,4.0,2.84,0.32,0.0,81.54,99.68,2018-12-20T01:15:00.0,-14.2,89.1
20/12/2018 01:30,4.1,3.02,0.25,0.0,80.52,99.81,2018-12-20T01:30:00.0,-17.2,91.4
20/12/2018 01:45,4.0,2.84,0.36,0.0,81.54,99.6,2018-12-20T01:45:00.0,-16.4,89.8
20/12/2018 02:00,4.07,2.92,0.32,0.0,81.25,99.69,2018-12-20T02:00:00.0,-15.3,89.1
20/12/2018 02:15,4.43,2.84,0.18,0.0,84.19,99.92,2018-12-20T02:15:00.0,-16.9,94.2
20/12/2018 02:30,5.18,2.74,0.0,0.0,88.4,100.0,2018-12-20T02:30:00.0,-18.2,91.4
20/12/2018 02:45,4.1,3.02,0.25,0.0,80.52,99.81,2018-12-20T02:45:00.0,-16.5,94.7
20/12/2018 03:00,4.0,3.13,0.22,0.0,78.75,99.85,2018-12-20T03:00:00.0,-14.8,95.1
20/12/2018 03:15,4.1,3.2,0.22,0.0,78.83,99.86,2018-12-20T03:15:00.0,-13.8,95.3
20/12/2018 03:30,4.03,3.17,0.22,0.0,78.6,99.85,2018-12-20T03:30:00.0,-11.3,89.4
20/12/2018 03:45,4.1,3.13,0.18,0.0,79.49,99.9,2018-12-20T03:45:00.0,-14.9,96.0
20/12/2018 04:00,3.31,2.27,0.18,0.0,82.47,99.85,2018-12-20T04:00:00.0,-12.2,93.2
20/12/2018 04:15,3.35,2.23,0.22,0.0,83.24,99.79,2018-12-20T04:15:00.0,-18.0,89.5
20/12/2018 04:30,3.46,2.23,0.22,0.0,84.05,99.8,2018-12-20T04:30:00.0,-14.5,95.0
20/12/2018 04:45,3.38,2.3,0.14,0.0,82.67,99.91,2018-12-20T04:45:00.0,-16.7,93.6
20/12/2018 05:00,3.35,2.27,0.14,0.0,82.78,99.91,2018-12-20T05:00:00.0,-12.4,91.6
20/12/2018 05:15,3.35,2.3,0.14,0.0,82.44,99.91,2018-12-20T05:15:00.0,-15.0,84.1
20/12/2018 05:30,3.38,2.34,0.07,0.0,82.22,99.98,2018-12-20T05:30:00.0,-14.2,85.4
20/12/2018 05:45,3.38,2.23,0.22,0.0,83.47,99.79,2018-12-20T05:45:00.0,-12.0,91.8
20/12/2018 06:00,3.92,2.59,0.07,0.0,83.43,99.98,2018-12-20T06:00:00.0,-16.6,88.9
20/12/2018 06:15,3.67,2.34,0.14,0.0,84.32,99.93,2018-12-20T06:15:00.0,-13.6,85.5
20/12/2018 06:30,3.35,2.09,0.32,0.0,84.84,99.55,2018-12-20T06:30:00.0,-16.3,87.5
20/12/2018 06:45,4.0,2.84,0.29,0.0,81.54,99.74,2018-12-20T06:45:00.0,-12.5,95.1
20/12/2018 07:00,4.03,2.84,0.32,0.0,81.74,99.69,2018-12-20T07:00:00.0,-16.3,89.4
20/12/2018 07:15,3.96,2.7,0.36,0.0,82.62,99.59,2018-12-20T07:15:00.0,-15.8,90.4
20/12/2018 07:30,4.18,2.59,0.4,0.0,85.0,99.55,2018-12-20T07:30:00.0,-13.2,94.2
20/12/2018 07:45,4.79,2.45,0.54,0.0,89.03,99.37,2018-12-20T07:45:00.0,-16.0,86.1
20/12/2018 08:00,5.87,2.41,0.58,0.0,92.51,99.52,2018-12-20T08:00:00.0,-15.6,84.1
20/12/2018 08:15,39.49,26.78,0.11,0.02,82.76,100.0,2018-12-20T08:15:00.0,-13.7,86.5
20/12/2018 08:30,79.85,60.98,0.0,0.04,79.48,100.0,2018-12-20T08:30:00.0,-10.4,95.1
20/12/2018 08:45,66.96,47.16,0.0,0.03,81.76,100.0,2018-12-20T08:45:00.0,-15.7,87.6
20/12/2018 09:00,63.14,25.81,0.0,0.03,92.56,100.0,2018-12-20T09:00:00.0,-10.8,88.7
20/12/2018 09:15,64.12,28.98,0.0,0.03,91.13,100.0,2018-12-20T09:15:00.0,-12.3,92.0
20/12/2018 09:30,64.37,28.91,0.0,0.03,91.22,100.0,2018-12-20T09:30:00.0,-13.0,80.4
20/12/2018 09:45,83.16,44.57,0.0,0.04,88.14,100.0,2018-12-20T09:45:00.0,-12.0,90.6
20/12/2018 10:00,71.14,37.12,0.0,0.03,88.66,100.0,2018-12-20T10:00:00.0,-14.6,84.6
20/12/2018 10:15,58.72,23.54,0.0,0.03,92.82,100.0,2018-12-20T10:15:00.0,-13.7,85.4
20/12/2018 10:30,68.72,32.33,0.0,0.03,90.49,100.0,2018-12-20T10:30:00.0,-13.7,83.8
20/12/2018 10:45,75.53,36.22,0.0,0.03,90.17,100.0,2018-12-20T10:45:00.0,-14.4,82.4
20/12/2018 11:00,77.51,43.7,0.0,0.04,87.11,100.0,2018-12-20T11:00:00.0,-13.5,83.7
20/12/2018 11:15,64.4,29.63,0.0,0.03,90.85,100.0,2018-12-20T11:15:00.0,-13.8,79.9
20/12/2018 11:30,63.0,26.32,0.0,0.03,92.27,100.0,2018-12-20T11:30:00.0,-9.1,89.0
20/12/2018 11:45,71.46,35.5,0.0,0.03,89.56,100.0,2018-12-20T11:45:00.0,-11.3,82.6
20/12/2018 12:00,71.06,35.03,0.18,0.03,89.69,100.0,2018-12-20T12:00:00.0,-9.4,84.9
20/12/2018 12:15,16.96,0.25,14.22,0.01,99.99,76.63,2018-12-20T12:15:00.0,-13.9,81.6
20/12/2018 12:30,7.67,0.0,20.56,0.0,100.0,34.95,2018-12-20T12:30:00.0,-13.0,79.4
20/12/2018 12:45,7.49,0.0,20.63,0.0,100.0,34.13,2018-12-20T12:45:00.0,-11.7,84.3
20/12/2018 13:00,6.66,0.0,21.06,0.0,100.0,30.15,2018-12-20T13:00:00.0,-11.8,82.9
20/12/2018 13:15,42.7,15.8,7.92,0.02,93.79,98.32,2018-12-20T13:15:00.0,-11.9,80.1
20/12/2018 13:30,63.07,27.43,0.0,0.03,91.7,100.0,2018-12-20T13:30:00.0,-12.7,82.8
20/12/2018 13:45,71.5,31.25,0.0,0.03,91.63,100.0,2018-12-20T13:45:00.0,-12.3,75.2
20/12/2018 14:00,76.9,37.15,0.0,0.04,90.04,100.0,2018-12-20T14:00:00.0,-12.2,78.4
20/12/2018 14:15,63.5,29.52,0.0,0.03,90.68,100.0,2018-12-20T14:15:00.0,-15.7,83.6
20/12/2018 14:30,78.41,41.76,0.0,0.04,88.26,100.0,2018-12-20T14:30:00.0,-14.7,80.3
20/12/2018 14:45,73.4,35.28,0.0,0.03,90.13,100.0,2018-12-20T14:45:00.0,-11.6,78.2
20/12/2018 15:00,64.44,30.56,0.0,0.03,90.35,100.0,2018-12-20T15:00:00.0,-13.3,81.0
20/12/2018 15:15,60.26,26.46,0.0,0.03,91.56,100.0,2018-12-20T15:15:00.0,-8.9,80.4
20/12/2018 15:30,58.9,26.68,0.0,0.03,91.09,100.0,2018-12-20T15:30:00.0,-12.8,82.8
20/12/2018 15:45,60.59,25.6,0.0,0.03,92.12,100.0,2018-12-20T15:45:00.0,-15.3,76.8
20/12/2018 16:00,56.92,23.58,0.0,0.03,92.39,100.0,2018-12-20T16:00:00.0,-14.0,85.1
20/12/2018 16:15,60.08,26.57,0.0,0.03,91.46,100.0,2018-12-20T16:15:00.0,-12.2,74.5
20/12/2018 16:30,58.68,27.11,0.0,0.03,90.78,100.0,2018-12-20T16:30:00.0,-16.9,80.1
20/12/2018 16:45,57.56,25.09,0.0,0.03,91.67,100.0,2018-12-20T16:45:00.0,-17.0,81.5
20/12/2018 17:00,46.51,15.48,0.0,0.02,94.88,100.0,2018-12-20T17:00:00.0,-13.1,79.1
20/12/2018 17:15,58.07,21.89,0.0,0.03,93.57,100.0,2018-12-20T17:15:00.0,-13.5,83.9
20/12/2018 17:30,41.22,5.65,0.07,0.02,99.07,100.0,2018-12-20T17:30:00.0,-9.2,84.7
20/12/2018 17:45,41.51,5.08,0.0,0.02,99.26,100.0,2018-12-20T17:45:00.0,-11.7,80.6
20/12/2018 18:00,24.8,2.84,4.79,0.01,99.35,98.19,2018-12-20T18:00:00.0,-15.3,76.3
20/12/2018 18:15,5.44,0.0,11.63,0.0,100.0,42.37,2018-12-20T18:15:00.0,-14.9,76.6
20/12/2018 18:30,5.18,0.0,15.26,0.0,100.0,32.14,2018-12-20T18:30:00.0,-11.5,84.8
20/12/2018 18:45,5.29,0.0,22.14,0.0,100.0,23.24,2018-12-20T18:45:00.0,-10.9,77.2
20/12/2018 19:00,5.29,0.0,22.14,0.0,100.0,23.24,2018-12-20T19:00:00.0,-10.1,77.4
20/12/2018 19:15,5.29,0.0,22.21,0.0,100.0,23.17,2018-12-20T19:15:00.0,-17.3,78.6
